customer_id,transaction_id,transaction_amount,payment_method,payment_status,failure_reason,attempt_number,previous_successful_payments,previous_failed_payments,customer_tenure_days,recovery_attempted,recovery_action,recovered,recovered_amount
CUST_01584,TXN_008111,22.45,card,success,,1,6,1,1317,False,,False,0.0
CUST_04248,TXN_008112,43.01,card,success,,2,8,0,219,False,,False,0.0
CUST_00925,TXN_008113,111.26,wallet,success,,2,4,1,692,False,,False,0.0
CUST_01465,TXN_008114,37.19,netbanking,success,,3,18,0,823,False,,False,0.0
CUST_01554,TXN_008115,82.71,wallet,success,,1,8,1,891,False,,False,0.0
CUST_04767,TXN_008116,54.45,upi,success,,2,8,0,806,False,,False,0.0
CUST_00593,TXN_008117,78.84,netbanking,success,,2,11,2,1140,False,,False,0.0
CUST_01976,TXN_008118,20.33,wallet,success,,1,8,2,795,False,,False,0.0
CUST_02122,TXN_008119,28.06,upi,failed,card_declined,3,8,1,815,True,retry_payment,True,28.06
CUST_04000,TXN_008120,28.16,wallet,success,,2,8,1,313,False,,False,0.0
CUST_02430,TXN_008121,51.27,card,success,,2,11,0,1123,False,,False,0.0
CUST_04834,TXN_008122,62.42,card,success,,3,8,1,814,False,,False,0.0
CUST_03701,TXN_008123,36.6,upi,success,,1,7,0,1378,False,,False,0.0
CUST_03518,TXN_008124,66.78,upi,failed,network_error,2,8,2,1170,False,,False,0.0
CUST_03764,TXN_008125,21.1,card,success,,1,8,0,357,False,,False,0.0
CUST_00808,TXN_008126,67.24,upi,success,,3,14,1,395,False,,False,0.0
CUST_02245,TXN_008127,74.64,upi,success,,3,10,2,94,False,,False,0.0
CUST_02931,TXN_008128,56.94,netbanking,success,,2,9,2,766,False,,False,0.0
CUST_01043,TXN_008129,36.87,card,success,,2,11,3,963,False,,False,0.0
CUST_00594,TXN_008130,58.6,card,success,,3,8,0,1036,False,,False,0.0
CUST_00679,TXN_008131,16.2,upi,success,,1,7,1,1259,False,,False,0.0
CUST_03945,TXN_008132,38.81,upi,success,,3,1,0,1188,False,,False,0.0
CUST_03284,TXN_008133,42.12,netbanking,success,,2,8,2,1292,False,,False,0.0
CUST_01407,TXN_008134,11.43,card,success,,3,6,2,955,False,,False,0.0
CUST_03686,TXN_008135,48.41,card,success,,3,9,1,528,False,,False,0.0
CUST_03476,TXN_008136,12.19,wallet,success,,3,6,2,1167,False,,False,0.0
CUST_04082,TXN_008137,23.52,card,success,,2,11,2,265,False,,False,0.0
CUST_04550,TXN_008138,34.19,upi,success,,1,9,1,413,False,,False,0.0
CUST_04411,TXN_008139,18.46,card,failed,expired_card,3,12,3,1156,True,send_reminder,False,0.0
CUST_00905,TXN_008140,35.38,card,success,,2,8,0,457,False,,False,0.0
CUST_03846,TXN_008141,34.93,netbanking,failed,insufficient_funds,3,9,2,128,False,,False,0.0
CUST_01964,TXN_008142,17.18,card,success,,1,11,3,523,False,,False,0.0
CUST_02016,TXN_008143,52.16,card,success,,2,4,1,92,False,,False,0.0
CUST_03235,TXN_008144,17.97,netbanking,success,,3,7,1,1332,False,,False,0.0
CUST_03011,TXN_008145,206.52,card,success,,2,3,3,1493,False,,False,0.0
CUST_02098,TXN_008146,30.34,card,success,,2,5,0,1025,False,,False,0.0
CUST_04997,TXN_008147,12.97,upi,success,,1,6,3,82,False,,False,0.0
CUST_00874,TXN_008148,15.07,card,failed,insufficient_funds,1,5,0,1414,False,,False,0.0
CUST_00485,TXN_008149,82.94,upi,success,,3,5,1,1,False,,False,0.0
CUST_00146,TXN_008150,23.87,card,success,,2,4,1,548,False,,False,0.0
CUST_04071,TXN_008151,11.12,card,success,,1,8,0,127,False,,False,0.0
CUST_02033,TXN_008152,65.56,card,success,,1,2,0,640,False,,False,0.0
CUST_02187,TXN_008153,23.75,netbanking,success,,1,11,0,670,False,,False,0.0
CUST_03246,TXN_008154,55.85,card,success,,2,9,1,977,False,,False,0.0
CUST_02177,TXN_008155,70.0,wallet,success,,1,14,1,268,False,,False,0.0
CUST_02870,TXN_008156,41.25,card,success,,1,10,4,1436,False,,False,0.0
CUST_00293,TXN_008157,225.14,card,success,,2,8,1,1493,False,,False,0.0
CUST_00782,TXN_008158,8.33,upi,failed,network_error,3,9,1,323,True,retry_payment,False,0.0
CUST_04660,TXN_008159,17.21,card,success,,3,9,1,143,False,,False,0.0
CUST_02254,TXN_008160,26.98,upi,failed,expired_card,2,6,1,472,True,retry_payment,False,0.0
CUST_00837,TXN_008161,202.14,wallet,failed,authentication_failed,2,13,3,154,True,update_payment_method,False,0.0
CUST_01847,TXN_008162,139.55,netbanking,success,,3,5,0,386,False,,False,0.0
CUST_01674,TXN_008163,92.85,upi,success,,3,8,1,326,False,,False,0.0
CUST_01371,TXN_008164,17.54,upi,success,,1,9,2,534,False,,False,0.0
CUST_01468,TXN_008165,19.26,card,success,,2,9,1,603,False,,False,0.0
CUST_03646,TXN_008166,17.07,netbanking,failed,card_declined,2,9,0,1058,True,retry_payment,False,0.0
CUST_00534,TXN_008167,17.69,card,success,,1,2,3,1386,False,,False,0.0
CUST_01548,TXN_008168,109.31,card,success,,3,7,1,1432,False,,False,0.0
CUST_02340,TXN_008169,27.25,upi,success,,2,7,0,1292,False,,False,0.0
CUST_02701,TXN_008170,30.29,card,success,,3,8,3,1465,False,,False,0.0
CUST_04402,TXN_008171,61.53,upi,success,,3,7,0,533,False,,False,0.0
CUST_04616,TXN_008172,8.75,card,failed,card_declined,1,10,0,1007,True,offer_support,False,0.0
CUST_01487,TXN_008173,34.54,card,success,,1,10,2,693,False,,False,0.0
CUST_02696,TXN_008174,13.77,upi,success,,3,10,3,1264,False,,False,0.0
CUST_00112,TXN_008175,26.17,upi,failed,insufficient_funds,1,9,3,17,True,send_reminder,False,0.0
CUST_03085,TXN_008176,20.72,wallet,success,,1,13,4,870,False,,False,0.0
CUST_00765,TXN_008177,19.88,card,failed,network_error,2,10,1,1449,True,offer_support,True,19.88
CUST_00367,TXN_008178,39.66,card,success,,1,9,2,1279,False,,False,0.0
CUST_03358,TXN_008179,39.53,card,success,,3,7,1,601,False,,False,0.0
CUST_00891,TXN_008180,27.78,card,success,,3,5,0,460,False,,False,0.0
CUST_02387,TXN_008181,44.55,card,success,,3,10,1,1220,False,,False,0.0
CUST_00505,TXN_008182,16.53,netbanking,success,,3,5,3,414,False,,False,0.0
CUST_03728,TXN_008183,57.13,card,success,,1,8,0,543,False,,False,0.0
CUST_03824,TXN_008184,28.08,wallet,success,,2,9,1,457,False,,False,0.0
CUST_02874,TXN_008185,22.49,upi,success,,1,14,0,1250,False,,False,0.0
CUST_04179,TXN_008186,17.53,upi,success,,1,12,1,793,False,,False,0.0
CUST_02184,TXN_008187,27.3,card,success,,3,6,2,889,False,,False,0.0
CUST_00933,TXN_008188,147.9,card,failed,authentication_failed,1,10,1,269,True,send_reminder,False,0.0
CUST_00757,TXN_008189,31.48,card,success,,3,10,2,791,False,,False,0.0
CUST_01097,TXN_008190,13.26,upi,success,,2,7,3,1184,False,,False,0.0
CUST_01002,TXN_008191,69.07,upi,failed,insufficient_funds,3,13,2,1231,True,offer_support,False,0.0
CUST_01616,TXN_008192,22.7,card,success,,2,12,3,896,False,,False,0.0
CUST_01072,TXN_008193,41.55,card,failed,expired_card,2,10,2,1427,True,update_payment_method,False,0.0
CUST_02955,TXN_008194,20.4,wallet,success,,1,13,0,41,False,,False,0.0
CUST_00742,TXN_008195,92.26,card,success,,2,8,2,769,False,,False,0.0
CUST_03109,TXN_008196,20.64,card,success,,3,12,0,130,False,,False,0.0
CUST_01671,TXN_008197,101.32,card,success,,3,10,2,92,False,,False,0.0
CUST_03434,TXN_008198,14.3,card,success,,3,10,3,1446,False,,False,0.0
CUST_02565,TXN_008199,26.2,card,success,,2,6,1,374,False,,False,0.0
CUST_04526,TXN_008200,101.49,upi,success,,3,6,2,16,False,,False,0.0
CUST_02199,TXN_008201,37.88,upi,success,,2,10,1,135,False,,False,0.0
CUST_01475,TXN_008202,203.81,upi,success,,3,10,0,1002,False,,False,0.0
CUST_02946,TXN_008203,26.7,card,success,,1,4,2,807,False,,False,0.0
CUST_03294,TXN_008204,40.68,card,success,,1,7,5,886,False,,False,0.0
CUST_02196,TXN_008205,152.04,netbanking,success,,2,7,2,386,False,,False,0.0
CUST_02799,TXN_008206,9.86,card,success,,2,12,0,1372,False,,False,0.0
CUST_02354,TXN_008207,8.93,card,success,,2,7,3,453,False,,False,0.0
CUST_01529,TXN_008208,17.52,upi,success,,3,11,1,363,False,,False,0.0
CUST_01568,TXN_008209,63.48,upi,success,,2,6,1,12,False,,False,0.0
CUST_04537,TXN_008210,9.14,card,success,,1,7,2,60,False,,False,0.0
CUST_03376,TXN_008211,53.39,wallet,failed,authentication_failed,2,5,1,525,True,update_payment_method,True,53.39
CUST_00478,TXN_008212,50.47,card,failed,authentication_failed,1,9,0,1318,False,,False,0.0
CUST_04810,TXN_008213,165.92,wallet,success,,1,8,1,921,False,,False,0.0
CUST_03560,TXN_008214,76.43,card,success,,1,11,2,1387,False,,False,0.0
CUST_00251,TXN_008215,44.31,upi,success,,1,12,1,1183,False,,False,0.0
CUST_03639,TXN_008216,98.23,card,success,,2,7,1,1209,False,,False,0.0
CUST_02948,TXN_008217,50.96,netbanking,success,,2,4,4,537,False,,False,0.0
CUST_04576,TXN_008218,22.92,upi,success,,3,7,2,246,False,,False,0.0
CUST_02447,TXN_008219,13.25,netbanking,success,,1,8,2,919,False,,False,0.0
CUST_02593,TXN_008220,21.0,netbanking,failed,insufficient_funds,2,13,1,735,False,,False,0.0
CUST_01574,TXN_008221,32.07,upi,success,,3,6,0,480,False,,False,0.0
CUST_01608,TXN_008222,38.09,card,success,,2,6,1,351,False,,False,0.0
CUST_03089,TXN_008223,6.0,card,success,,2,5,2,514,False,,False,0.0
CUST_04138,TXN_008224,27.78,wallet,success,,2,7,0,855,False,,False,0.0
CUST_04453,TXN_008225,33.88,wallet,success,,1,6,1,780,False,,False,0.0
CUST_03854,TXN_008226,51.32,card,success,,3,8,2,922,False,,False,0.0
CUST_03049,TXN_008227,121.69,card,success,,2,8,0,1106,False,,False,0.0
CUST_02502,TXN_008228,38.42,card,success,,1,7,0,1285,False,,False,0.0
CUST_01698,TXN_008229,16.0,card,success,,1,8,1,557,False,,False,0.0
CUST_03839,TXN_008230,7.73,card,success,,2,4,2,522,False,,False,0.0
CUST_01591,TXN_008231,57.38,netbanking,success,,3,9,1,1037,False,,False,0.0
CUST_01340,TXN_008232,16.52,card,success,,3,9,2,278,False,,False,0.0
CUST_04339,TXN_008233,66.25,netbanking,failed,insufficient_funds,2,8,0,187,False,,False,0.0
CUST_02947,TXN_008234,101.28,wallet,success,,3,5,5,1217,False,,False,0.0
CUST_01771,TXN_008235,9.63,card,failed,insufficient_funds,3,7,3,1208,True,send_reminder,False,0.0
CUST_04326,TXN_008236,51.58,upi,success,,2,8,3,69,False,,False,0.0
CUST_04813,TXN_008237,93.14,upi,success,,3,9,3,918,False,,False,0.0
CUST_01590,TXN_008238,74.83,card,success,,1,12,2,408,False,,False,0.0
CUST_02607,TXN_008239,6.19,upi,success,,3,8,0,1326,False,,False,0.0
CUST_02418,TXN_008240,16.73,upi,success,,3,8,0,795,False,,False,0.0
CUST_03508,TXN_008241,11.89,card,success,,2,7,3,466,False,,False,0.0
CUST_04755,TXN_008242,50.34,netbanking,success,,3,4,1,901,False,,False,0.0
CUST_02743,TXN_008243,46.09,card,success,,1,10,1,330,False,,False,0.0
CUST_03991,TXN_008244,3.83,card,success,,1,7,2,1221,False,,False,0.0
CUST_02978,TXN_008245,26.03,wallet,success,,2,5,1,646,False,,False,0.0
CUST_04435,TXN_008246,62.84,card,success,,1,4,1,921,False,,False,0.0
CUST_02023,TXN_008247,37.28,card,success,,1,10,2,1194,False,,False,0.0
CUST_01926,TXN_008248,37.23,card,success,,1,4,3,456,False,,False,0.0
CUST_02112,TXN_008249,24.73,card,success,,2,7,0,540,False,,False,0.0
CUST_04982,TXN_008250,14.19,card,success,,2,10,2,484,False,,False,0.0
CUST_03057,TXN_008251,32.67,upi,success,,1,16,0,832,False,,False,0.0
CUST_00763,TXN_008252,34.52,card,success,,1,9,3,235,False,,False,0.0
CUST_00205,TXN_008253,54.17,upi,success,,3,10,2,902,False,,False,0.0
CUST_02594,TXN_008254,57.81,card,success,,1,9,1,245,False,,False,0.0
CUST_04028,TXN_008255,35.47,card,success,,2,8,1,1272,False,,False,0.0
CUST_02396,TXN_008256,79.51,wallet,success,,3,5,0,1249,False,,False,0.0
CUST_02801,TXN_008257,24.53,netbanking,success,,2,11,1,970,False,,False,0.0
CUST_03992,TXN_008258,10.43,upi,success,,1,8,2,769,False,,False,0.0
CUST_02582,TXN_008259,48.5,card,success,,3,12,1,139,False,,False,0.0
CUST_04543,TXN_008260,36.64,upi,success,,3,8,1,1438,False,,False,0.0
CUST_03190,TXN_008261,49.28,netbanking,success,,3,7,2,565,False,,False,0.0
CUST_03655,TXN_008262,12.04,netbanking,success,,2,10,0,519,False,,False,0.0
CUST_03907,TXN_008263,138.74,upi,success,,1,13,2,97,False,,False,0.0
CUST_03134,TXN_008264,58.46,upi,success,,2,10,1,701,False,,False,0.0
CUST_00251,TXN_008265,26.3,card,success,,3,11,0,287,False,,False,0.0
CUST_02137,TXN_008266,15.67,card,success,,3,7,2,1487,False,,False,0.0
CUST_00708,TXN_008267,78.39,card,success,,1,8,1,1205,False,,False,0.0
CUST_02552,TXN_008268,13.72,card,success,,1,12,1,873,False,,False,0.0
CUST_00716,TXN_008269,202.17,card,success,,1,6,3,570,False,,False,0.0
CUST_02546,TXN_008270,20.28,card,success,,1,10,2,640,False,,False,0.0
CUST_01719,TXN_008271,131.16,upi,success,,1,7,4,1100,False,,False,0.0
CUST_00102,TXN_008272,28.57,upi,success,,2,6,5,204,False,,False,0.0
CUST_00625,TXN_008273,117.28,upi,success,,1,11,1,28,False,,False,0.0
CUST_02515,TXN_008274,18.4,card,success,,2,9,1,168,False,,False,0.0
CUST_00395,TXN_008275,33.62,upi,success,,3,9,3,4,False,,False,0.0
CUST_04279,TXN_008276,63.04,wallet,success,,2,5,0,777,False,,False,0.0
CUST_03793,TXN_008277,56.24,card,success,,2,7,5,251,False,,False,0.0
CUST_03546,TXN_008278,79.89,netbanking,success,,3,14,1,1222,False,,False,0.0
CUST_00861,TXN_008279,22.42,card,success,,2,3,1,1001,False,,False,0.0
CUST_03978,TXN_008280,35.44,upi,failed,card_declined,3,8,1,1346,True,retry_payment,False,0.0
CUST_03173,TXN_008281,89.9,upi,failed,authentication_failed,3,11,1,637,True,retry_payment,True,89.9
CUST_01953,TXN_008282,18.84,upi,success,,1,14,2,177,False,,False,0.0
CUST_00003,TXN_008283,52.35,netbanking,success,,3,7,1,117,False,,False,0.0
CUST_02645,TXN_008284,27.79,card,success,,1,5,0,863,False,,False,0.0
CUST_03979,TXN_008285,39.04,netbanking,success,,1,6,2,1188,False,,False,0.0
CUST_00168,TXN_008286,35.43,netbanking,success,,2,6,0,650,False,,False,0.0
CUST_00264,TXN_008287,17.63,netbanking,success,,3,10,2,905,False,,False,0.0
CUST_01915,TXN_008288,26.88,card,success,,3,15,1,675,False,,False,0.0
CUST_02558,TXN_008289,37.19,card,success,,2,4,2,861,False,,False,0.0
CUST_02372,TXN_008290,30.5,netbanking,failed,expired_card,1,7,2,357,False,,False,0.0
CUST_02131,TXN_008291,116.53,upi,success,,2,5,2,793,False,,False,0.0
CUST_01276,TXN_008292,74.29,wallet,failed,expired_card,2,7,1,1125,True,update_payment_method,False,0.0
CUST_00300,TXN_008293,41.76,card,success,,1,9,1,1340,False,,False,0.0
CUST_00157,TXN_008294,17.98,netbanking,success,,1,6,4,722,False,,False,0.0
CUST_00494,TXN_008295,17.13,netbanking,success,,3,7,2,141,False,,False,0.0
CUST_03452,TXN_008296,160.62,netbanking,success,,3,5,3,46,False,,False,0.0
CUST_03930,TXN_008297,14.76,upi,failed,authentication_failed,2,6,0,1092,False,,False,0.0
CUST_02176,TXN_008298,36.27,card,success,,1,8,4,412,False,,False,0.0
CUST_00388,TXN_008299,44.2,upi,success,,3,8,1,1319,False,,False,0.0
CUST_02078,TXN_008300,25.81,upi,success,,2,6,0,1306,False,,False,0.0
CUST_04928,TXN_008301,14.85,card,failed,network_error,2,6,2,561,True,offer_support,True,14.85
CUST_01250,TXN_008302,17.67,card,success,,1,9,1,1007,False,,False,0.0
CUST_02456,TXN_008303,21.39,netbanking,success,,3,8,0,881,False,,False,0.0
CUST_02689,TXN_008304,18.77,card,success,,2,2,0,1092,False,,False,0.0
CUST_01650,TXN_008305,95.79,card,success,,1,9,4,76,False,,False,0.0
CUST_02190,TXN_008306,32.87,upi,failed,authentication_failed,2,7,3,1193,True,send_reminder,False,0.0
CUST_02359,TXN_008307,21.78,wallet,success,,2,4,1,842,False,,False,0.0
CUST_02370,TXN_008308,36.07,upi,success,,2,4,1,407,False,,False,0.0
CUST_03588,TXN_008309,56.51,card,success,,2,8,2,76,False,,False,0.0
CUST_02904,TXN_008310,25.14,card,success,,1,5,1,268,False,,False,0.0
CUST_00267,TXN_008311,68.14,card,success,,2,10,0,545,False,,False,0.0
CUST_00032,TXN_008312,11.98,card,success,,1,9,3,392,False,,False,0.0
CUST_02054,TXN_008313,84.52,netbanking,success,,1,5,2,1333,False,,False,0.0
CUST_04538,TXN_008314,32.88,card,success,,1,11,1,84,False,,False,0.0
CUST_00185,TXN_008315,31.87,card,success,,2,7,2,382,False,,False,0.0
CUST_00356,TXN_008316,19.02,netbanking,success,,3,8,0,1420,False,,False,0.0
CUST_03396,TXN_008317,12.4,card,success,,3,8,1,89,False,,False,0.0
CUST_02255,TXN_008318,8.73,card,success,,3,13,2,914,False,,False,0.0
CUST_01153,TXN_008319,17.99,upi,success,,3,14,2,161,False,,False,0.0
CUST_01037,TXN_008320,52.99,card,success,,1,8,2,802,False,,False,0.0
CUST_03325,TXN_008321,15.35,card,success,,1,11,1,121,False,,False,0.0
CUST_02619,TXN_008322,9.59,wallet,failed,network_error,1,7,0,1380,True,update_payment_method,True,9.59
CUST_03191,TXN_008323,16.0,netbanking,success,,2,11,1,598,False,,False,0.0
CUST_01401,TXN_008324,24.34,netbanking,success,,2,9,1,638,False,,False,0.0
CUST_02632,TXN_008325,25.12,upi,success,,2,10,3,698,False,,False,0.0
CUST_04300,TXN_008326,29.87,card,success,,1,8,5,524,False,,False,0.0
CUST_01583,TXN_008327,75.65,netbanking,failed,card_declined,1,6,2,1235,False,,False,0.0
CUST_01982,TXN_008328,89.96,upi,success,,3,12,1,91,False,,False,0.0
CUST_00819,TXN_008329,164.74,card,success,,2,11,1,423,False,,False,0.0
CUST_03194,TXN_008330,9.03,card,success,,2,8,3,1336,False,,False,0.0
CUST_00163,TXN_008331,16.7,upi,success,,3,12,0,929,False,,False,0.0
CUST_01245,TXN_008332,57.9,card,success,,3,6,0,1253,False,,False,0.0
CUST_03565,TXN_008333,23.03,card,success,,3,4,0,512,False,,False,0.0
CUST_00098,TXN_008334,65.93,card,success,,2,6,1,126,False,,False,0.0
CUST_04945,TXN_008335,39.08,upi,success,,2,8,2,798,False,,False,0.0
CUST_02021,TXN_008336,117.14,card,success,,3,12,2,99,False,,False,0.0
CUST_01994,TXN_008337,76.26,upi,success,,3,10,2,1058,False,,False,0.0
CUST_02682,TXN_008338,77.39,card,failed,authentication_failed,3,9,3,775,True,offer_support,True,77.39
CUST_03196,TXN_008339,23.82,upi,success,,2,6,1,543,False,,False,0.0
CUST_02298,TXN_008340,30.63,card,success,,1,10,2,929,False,,False,0.0
CUST_04421,TXN_008341,25.94,card,success,,3,7,1,1118,False,,False,0.0
CUST_04810,TXN_008342,9.93,upi,success,,1,7,0,99,False,,False,0.0
CUST_01002,TXN_008343,107.49,upi,success,,1,9,0,547,False,,False,0.0
CUST_03534,TXN_008344,60.12,card,success,,2,8,4,999,False,,False,0.0
CUST_01505,TXN_008345,25.13,upi,success,,1,13,4,659,False,,False,0.0
CUST_04978,TXN_008346,94.04,netbanking,success,,1,8,3,866,False,,False,0.0
CUST_01267,TXN_008347,20.0,card,success,,2,9,1,204,False,,False,0.0
CUST_01476,TXN_008348,7.61,upi,failed,authentication_failed,2,13,0,1145,False,,False,0.0
CUST_03571,TXN_008349,74.14,card,success,,1,6,3,1285,False,,False,0.0
CUST_03945,TXN_008350,11.91,netbanking,success,,3,11,2,1391,False,,False,0.0
CUST_00643,TXN_008351,28.31,card,success,,1,9,5,794,False,,False,0.0
CUST_02778,TXN_008352,39.05,wallet,success,,1,4,1,267,False,,False,0.0
CUST_01729,TXN_008353,45.08,upi,failed,expired_card,3,10,1,1009,True,send_reminder,False,0.0
CUST_03059,TXN_008354,65.28,upi,success,,3,8,0,1170,False,,False,0.0
CUST_02784,TXN_008355,52.7,card,success,,2,4,0,1170,False,,False,0.0
CUST_04929,TXN_008356,51.41,upi,success,,1,5,5,373,False,,False,0.0
CUST_04668,TXN_008357,17.59,card,success,,3,10,0,24,False,,False,0.0
CUST_03270,TXN_008358,41.9,card,failed,expired_card,1,11,0,1289,True,send_reminder,True,41.9
CUST_03397,TXN_008359,9.93,card,success,,2,6,0,255,False,,False,0.0
CUST_04494,TXN_008360,115.55,upi,failed,network_error,1,6,1,600,False,,False,0.0
CUST_00918,TXN_008361,10.78,netbanking,success,,1,5,1,1466,False,,False,0.0
CUST_03629,TXN_008362,25.1,wallet,success,,1,8,0,1378,False,,False,0.0
CUST_03860,TXN_008363,11.53,card,success,,2,13,1,466,False,,False,0.0
CUST_00637,TXN_008364,18.46,netbanking,success,,1,9,0,913,False,,False,0.0
CUST_04406,TXN_008365,33.47,netbanking,failed,network_error,3,6,0,808,True,send_reminder,False,0.0
CUST_03497,TXN_008366,21.69,netbanking,success,,3,12,3,76,False,,False,0.0
CUST_01736,TXN_008367,82.71,upi,success,,1,8,2,492,False,,False,0.0
CUST_02422,TXN_008368,39.71,card,success,,2,8,3,1292,False,,False,0.0
CUST_02448,TXN_008369,22.87,netbanking,success,,3,6,1,1322,False,,False,0.0
CUST_04594,TXN_008370,29.76,upi,success,,1,4,1,663,False,,False,0.0
CUST_04846,TXN_008371,87.86,upi,success,,2,6,2,60,False,,False,0.0
CUST_04034,TXN_008372,68.52,card,success,,1,11,3,948,False,,False,0.0
CUST_03261,TXN_008373,13.32,card,success,,1,5,2,1152,False,,False,0.0
CUST_00521,TXN_008374,19.21,card,success,,3,10,4,1443,False,,False,0.0
CUST_04574,TXN_008375,48.42,upi,success,,1,10,1,90,False,,False,0.0
CUST_00670,TXN_008376,43.93,card,success,,1,9,4,657,False,,False,0.0
CUST_00834,TXN_008377,14.29,netbanking,success,,3,8,1,1156,False,,False,0.0
CUST_00348,TXN_008378,60.3,card,success,,1,7,1,583,False,,False,0.0
CUST_04738,TXN_008379,16.24,card,failed,expired_card,1,11,1,1048,True,send_reminder,True,16.24
CUST_02466,TXN_008380,93.98,card,success,,3,12,1,1421,False,,False,0.0
CUST_01180,TXN_008381,50.58,card,success,,3,5,1,726,False,,False,0.0
CUST_00404,TXN_008382,13.39,card,success,,2,6,2,359,False,,False,0.0
CUST_02060,TXN_008383,21.69,upi,success,,3,6,1,1194,False,,False,0.0
CUST_03618,TXN_008384,21.39,wallet,success,,1,8,4,605,False,,False,0.0
CUST_04972,TXN_008385,37.63,card,success,,3,7,1,253,False,,False,0.0
CUST_02762,TXN_008386,28.13,card,failed,network_error,2,8,1,1136,False,,False,0.0
CUST_03036,TXN_008387,13.24,netbanking,success,,2,7,1,45,False,,False,0.0
CUST_04179,TXN_008388,10.85,card,success,,2,12,2,868,False,,False,0.0
CUST_04509,TXN_008389,51.38,upi,success,,1,11,1,1452,False,,False,0.0
CUST_01399,TXN_008390,41.64,upi,success,,2,7,0,450,False,,False,0.0
CUST_04959,TXN_008391,36.03,netbanking,success,,3,4,0,485,False,,False,0.0
CUST_02596,TXN_008392,41.12,card,success,,1,7,1,634,False,,False,0.0
CUST_04650,TXN_008393,20.18,wallet,success,,1,7,2,1228,False,,False,0.0
CUST_00588,TXN_008394,38.37,wallet,success,,3,8,0,1494,False,,False,0.0
CUST_00488,TXN_008395,252.35,card,success,,3,11,0,455,False,,False,0.0
